team,player,total_mins,progressive_passes,progressive_carries,progressive_passes_received,progressive_passes_p90,progressive_carries_p90,progressive_passes_received_p90,total_progressive_actions_p90,progression_type
AC Ajaccio,Benjamin Leroy,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
VfB Stuttgart,Alexander Nübel,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Jamshedpur,Pawan Kumar,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Jamshedpur,Anas Edathodika,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Odisha,Nikhil Prabhu,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Saint-Étienne,Etienne Green,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
NorthEast United,William Lalnunfela,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
FSV Mainz 05,Robin Zentner,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lyon,Anthony Lopes,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Stade de Reims,Yehvann Diouf,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Hoffenheim,Pavel Kadeřábek,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
AC Ajaccio,Clément Vidal,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Rennes,Alfred Benjamin Gomis,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Stade de Reims,Predrag Rajković,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Chennaiyin,Vishal Kaith,824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Hyderabad,Gurmeet Singh,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Goa,Hrithik Tiwari,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Montpellier,Jonas Omlin,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Marseille,Pau López Sabata,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Angers,Paul Bernardoni,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lille,Leonardo Cesar Jardim,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lorient,Moritz Jenz,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Saint-Étienne,Eliaquim Mangala,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Montpellier,Dimitry Bertaud,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Union Berlin,Frederik Rønnow,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
OGC Nice,Walter Daniel Benítez,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lille,Leny Yoro,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Wolfsburg,Koen Casteels,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lorient,Paul Nardi,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Bayern Munich,Sven Ulreich,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lorient,Yvon Landry Mvogo,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lens,Brice Samba,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Saint-Étienne,Paul Bernardoni,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Rennes,Joe Rodon,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Clermont Foot,Yohann Magnin,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Augsburg,Finn Dahmen,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Mumbai City,Hmingthanmawia Ralte,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Goa,Naveen Kumar,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lorient,Julien Laporte,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lille,Sven Botman,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
AC Ajaccio,François-Joseph Sollacaro,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
AS Monaco,Ismail Jakobs,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Bochum,Erhan Mašović,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Eintracht Frankfurt,Kevin Trapp,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
ATK Mohun Bagan,Amrinder Singh,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Bordeaux,Gaëtan Poussin,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Rennes,Steve Mandanda,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Augsburg,Tomáš Koubek,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Nantes,Alban Lafont,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Rennes,Serhou Guirassy,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Hyderabad,Laxmikant Kattimani,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lille,Lucas Chevalier,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Mumbai City,Mohammad Nawaz,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
NorthEast United,Subhasish Roy Chowdhury,834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Borussia Dortmund,Ian Maatsen,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Chennaiyin,Debjit Majumder,910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
ATK Mohun Bagan,Sumit Rathi,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lorient,Matthieu Dreyer,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
East Bengal,Sankar Roy,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
FC Heidenheim,Norman Theuerkauf,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Toulouse,Maxime Dupé,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lorient,Ayman Kari,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Troyes,Gauthier Gallon,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Borussia Mönchengladbach,Moritz Nicolas,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Metz,Marc-Aurèle Caillard,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Wolfsburg,Pavao Pervan,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Augsburg,Arne Engels,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Borussia Dortmund,Gregor Kobel,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Clermont Foot,Mory Diaw,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Metz,Sikou Niakate,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Bengaluru,Gurpreet Singh Sandhu,1373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
FC Köln,Marvin Schwäbe,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Clermont Foot,Arthur Desmas,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Paris Saint-Germain,Gianluigi Donnarumma,3946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Borussia Mönchengladbach,Jonas Omlin,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Odisha,Kamaljit Singh,1111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Darmstadt 98,Marcel Schuhen,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lens,Jean-Louis Leca,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Bayern Munich,Manuel Neuer,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lyon,Jérôme Boateng,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Darmstadt 98,Bartol Franjić,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Troyes,Jessy Moulin,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Bengaluru,Lara Sharma,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Paris Saint-Germain,Keylor Navas Gamboa,1123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
OGC Nice,Kasper Schmeichel,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Bochum,Manuel Riemann,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Odisha,Arshdeep Singh Saini,733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Stade Brestois,Brendan Chardonnet,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Bochum,Ivan Ordets,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Goa,Dheeraj Singh Moirangthem,1363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Stade Brestois,Marco Bizot,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Hoffenheim,Oliver Baumann,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
East Bengal,Suvam Sen,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Mumbai City,Phurba Tempa Lachenpa,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lille,Ivo Grbić,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Union Berlin,Kevin Vogt,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Strasbourg,Matz Sels,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Saint-Étienne,Nelson Sissoko,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
FC Heidenheim,Kevin Müller,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
East Bengal,Arindam Bhattacharja,951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Kerala Blasters,Yendrembam Denechandra Meitei,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Montpellier,Benjamin Lecomte,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Darmstadt 98,Thomas Poppler Isherwood,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Auxerre,Ionuț Andrei Radu,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
AS Monaco,Alexander Nübel,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Clermont Foot,Florent Ogier,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
RB Leipzig,Janis Blaswich,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Augsburg,Tim Breithaupt,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
