match_id,team,player,passes_made,passes_received,total_pass_involvement,unique_receivers,unique_passers,degree_centrality,network_involvement_pct
3895286,Bayer Leverkusen,Alejandro Grimaldo García,72.0,69.0,141.0,10,9,19,20.67
3802690,Paris Saint-Germain,Idrissa Gana Gueye,74.0,67.0,141.0,10,11,21,18.83
3837727,Paris Saint-Germain,Marcos Aoás Corrêa,77.0,64.0,141.0,11,14,25,22.38
3813270,Goa,Eduardo Bedia Peláez,72.0,69.0,141.0,15,13,28,36.81
3837896,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,61.0,80.0,141.0,11,12,23,19.56
3802984,Nantes,Pedro Chirivella Burgos,70.0,70.0,140.0,13,13,26,38.78
3802839,Paris Saint-Germain,Idrissa Gana Gueye,73.0,67.0,140.0,11,11,22,21.02
3802907,Paris Saint-Germain,Leandro Daniel Paredes,77.0,63.0,140.0,10,12,22,23.81
3802837,Paris Saint-Germain,Juan Bernat Velasco,73.0,67.0,140.0,9,10,19,20.53
3895158,Bayer Leverkusen,Exequiel Alejandro Palacios,73.0,67.0,140.0,10,10,20,23.03
3895167,VfB Stuttgart,Dan-Axel Zagadou,71.0,69.0,140.0,12,10,22,26.52
3813313,ATK Mohun Bagan,Pritam Kotal,73.0,67.0,140.0,10,10,20,33.41
3837938,OGC Nice,Dante Bonfim da Costa Santos,74.0,66.0,140.0,11,9,20,25.88
3802676,Paris Saint-Germain,Idrissa Gana Gueye,72.0,68.0,140.0,11,11,22,20.09
3802984,Paris Saint-Germain,Abdou Diallo,71.0,69.0,140.0,12,10,22,18.77
3895232,Bayern Munich,Min Jae Kim,74.0,66.0,140.0,12,14,26,22.76
3895074,Bayer Leverkusen,Granit Xhaka,71.0,69.0,140.0,11,11,22,26.82
3817862,Mumbai City,Ahmed Jahouh,75.0,65.0,140.0,11,11,22,32.26
3837928,Paris Saint-Germain,Achraf Hakimi Mouh,68.0,71.0,139.0,10,11,21,21.62
3817894,Goa,Eduardo Bedia Peláez,71.0,68.0,139.0,13,12,25,33.02
3802818,Paris Saint-Germain,Presnel Kimpembe,74.0,65.0,139.0,11,11,22,20.26
3802696,Paris Saint-Germain,Thilo Kehrer,73.0,66.0,139.0,11,13,24,20.53
3837998,Paris Saint-Germain,Marcos Aoás Corrêa,71.0,68.0,139.0,10,8,18,19.58
3802948,Paris Saint-Germain,Danilo Luís Hélio Pereira,74.0,65.0,139.0,11,12,23,19.23
3837928,Paris Saint-Germain,Marcos Aoás Corrêa,72.0,66.0,138.0,12,11,23,21.46
3837827,Paris Saint-Germain,Danilo Luís Hélio Pereira,72.0,66.0,138.0,11,10,21,21.77
3802930,Paris Saint-Germain,Marco Verratti,70.0,68.0,138.0,9,10,19,23.08
3837938,OGC Nice,Aaron Ramsey,69.0,69.0,138.0,12,12,24,25.51
3813286,Mumbai City,Mandar Rao Desai,71.0,67.0,138.0,11,11,22,25.51
3895333,Eintracht Frankfurt,Mario Götze,71.0,67.0,138.0,15,15,30,28.99
3837650,Clermont Foot,Johan Gastien,69.0,69.0,138.0,11,13,24,37.0
3895113,Bayer Leverkusen,Exequiel Alejandro Palacios,70.0,67.0,137.0,11,11,22,24.16
3802665,Paris Saint-Germain,Ángel Fabián Di María Hernández,64.0,73.0,137.0,10,13,23,19.13
3802984,Paris Saint-Germain,Achraf Hakimi Mouh,72.0,65.0,137.0,12,11,23,18.36
3895107,Bayer Leverkusen,Edmond Fayçal Tapsoba,72.0,65.0,137.0,9,8,17,19.27
3895134,Bayer Leverkusen,Granit Xhaka,69.0,68.0,137.0,10,12,22,26.81
3802948,Paris Saint-Germain,Marcos Aoás Corrêa,71.0,66.0,137.0,10,11,21,18.95
3895060,Bayer Leverkusen,Florian Wirtz,60.0,77.0,137.0,12,13,25,20.95
3895302,Bayer Leverkusen,Jonathan Tah,72.0,64.0,136.0,12,10,22,23.29
3802839,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,62.0,74.0,136.0,11,12,23,20.42
3838004,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,65.0,71.0,136.0,10,9,19,19.15
3802795,Paris Saint-Germain,Juan Bernat Velasco,68.0,68.0,136.0,11,10,21,20.67
3837839,Paris Saint-Germain,Neymar da Silva Santos Junior,65.0,71.0,136.0,11,12,23,20.83
3837896,Paris Saint-Germain,Danilo Luís Hélio Pereira,70.0,66.0,136.0,9,11,20,18.86
3895139,Bayer Leverkusen,Odilon Kossonou,75.0,61.0,136.0,9,10,19,17.37
3837650,Paris Saint-Germain,Presnel Kimpembe,76.0,60.0,136.0,10,10,20,21.45
3895074,Bayern Munich,Dayotchanculle Upamecano,72.0,63.0,135.0,11,8,19,24.77
3817877,Bengaluru,Alan Henrique Costa,73.0,62.0,135.0,13,11,24,30.41
3802699,Paris Saint-Germain,Marcos Aoás Corrêa,71.0,64.0,135.0,12,9,21,24.11
3895180,Bayer Leverkusen,Odilon Kossonou,71.0,64.0,135.0,10,12,22,19.77
3802793,Paris Saint-Germain,Nuno Mendes,73.0,62.0,135.0,11,11,22,19.31
3802709,Paris Saint-Germain,Neymar da Silva Santos Junior,57.0,78.0,135.0,8,10,18,22.73
3895167,VfB Stuttgart,Angelo Stiller,70.0,65.0,135.0,14,12,26,25.57
3802676,Paris Saint-Germain,Sergio Ramos García,68.0,67.0,135.0,11,10,21,19.37
3895167,Bayer Leverkusen,Florian Wirtz,67.0,68.0,135.0,12,13,25,28.24
3802676,Paris Saint-Germain,Kylian Mbappé Lottin,58.0,77.0,135.0,10,10,20,19.37
3837785,Auxerre,Hamza Sakhi,67.0,68.0,135.0,13,14,27,33.83
3837918,Paris Saint-Germain,El Chadaille Bitshiabu,71.0,63.0,134.0,10,10,20,22.11
3817848,Goa,Alberto Noguera Ripoll,65.0,69.0,134.0,13,14,27,26.69
3802699,Paris Saint-Germain,Danilo Luís Hélio Pereira,67.0,67.0,134.0,11,12,23,23.93
3802643,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,65.0,69.0,134.0,11,12,23,23.39
3837659,Montpellier,Téji Savanier,62.0,72.0,134.0,12,11,23,32.92
3837859,Paris Saint-Germain,Fabián Ruiz Peña,64.0,70.0,134.0,12,12,24,22.79
3803000,Paris Saint-Germain,Idrissa Gana Gueye,70.0,64.0,134.0,8,8,16,19.34
3837727,Paris Saint-Germain,Nordi Mukiele Mulere,72.0,62.0,134.0,11,11,22,21.27
3837938,Paris Saint-Germain,Danilo Luís Hélio Pereira,69.0,65.0,134.0,11,11,22,19.45
3802948,Paris Saint-Germain,Marco Verratti,70.0,64.0,134.0,9,9,18,18.53
3813293,Bengaluru,Naorem Roshan Singh,69.0,64.0,133.0,10,9,19,26.6
3802802,Paris Saint-Germain,Danilo Luís Hélio Pereira,68.0,65.0,133.0,12,12,24,16.81
3837683,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,58.0,75.0,133.0,8,10,18,23.29
3837963,Paris Saint-Germain,Sergio Ramos García,70.0,63.0,133.0,11,13,24,24.01
3802709,Paris Saint-Germain,Presnel Kimpembe,68.0,65.0,133.0,11,12,23,22.39
3802676,Paris Saint-Germain,Presnel Kimpembe,72.0,61.0,133.0,10,9,19,19.08
3837954,Paris Saint-Germain,Marco Verratti,69.0,64.0,133.0,10,12,22,16.3
3802683,AS Monaco,Aurélien Djani Tchouaméni,65.0,68.0,133.0,13,13,26,30.65
3802676,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,64.0,69.0,133.0,10,11,21,19.08
3837963,Lorient,Laurent Abergel,67.0,66.0,133.0,10,12,22,27.25
3837659,Paris Saint-Germain,Neymar da Silva Santos Junior,59.0,74.0,133.0,9,9,18,22.77
3817895,Goa,Alberto Noguera Ripoll,65.0,68.0,133.0,14,14,28,22.17
3895060,Bayer Leverkusen,Exequiel Alejandro Palacios,69.0,64.0,133.0,9,10,19,20.34
3813303,Goa,Alberto Noguera Ripoll,65.0,67.0,132.0,11,11,22,31.13
3837818,Angers,Nabil Bentaleb,69.0,63.0,132.0,12,12,24,34.65
3895309,Bayer Leverkusen,Edmond Fayçal Tapsoba,70.0,62.0,132.0,11,8,19,27.1
3802818,Paris Saint-Germain,Neymar da Silva Santos Junior,57.0,75.0,132.0,9,11,20,19.24
3895292,Bayer Leverkusen,Robert Andrich,67.0,65.0,132.0,12,10,22,21.12
3895286,Bayer Leverkusen,Edmond Fayçal Tapsoba,68.0,64.0,132.0,10,10,20,19.35
3802795,Paris Saint-Germain,Marcos Aoás Corrêa,69.0,63.0,132.0,12,12,24,20.06
3802795,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,62.0,70.0,132.0,11,10,21,20.06
3895121,Bayer Leverkusen,Odilon Kossonou,70.0,62.0,132.0,10,8,18,19.61
3813297,Bengaluru,Yroundu Musavu-King,66.0,66.0,132.0,9,7,16,29.01
3802685,Paris Saint-Germain,Leandro Daniel Paredes,66.0,66.0,132.0,9,10,19,20.06
3895220,Bayer Leverkusen,Josip Stanišić,67.0,65.0,132.0,11,10,21,18.44
3837844,Paris Saint-Germain,Marcos Aoás Corrêa,70.0,62.0,132.0,10,13,23,20.21
3802948,Paris Saint-Germain,Presnel Kimpembe,70.0,62.0,132.0,14,14,28,18.26
3837706,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,57.0,74.0,131.0,10,11,21,20.79
3802805,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,62.0,69.0,131.0,11,9,20,20.7
3813292,Bengaluru,Pratik Prabhakar Chaudhari,64.0,67.0,131.0,8,10,18,30.82
3837827,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,57.0,74.0,131.0,14,13,27,20.66
3802983,Marseille,Dimitri Payet,66.0,65.0,131.0,11,12,23,21.48
3802643,Paris Saint-Germain,Sergio Ramos García,66.0,65.0,131.0,11,11,22,22.86
3895244,Bayer Leverkusen,Piero Martín Hincapié Reyna,69.0,62.0,131.0,10,10,20,24.35
3802930,Paris Saint-Germain,Marcos Aoás Corrêa,70.0,61.0,131.0,12,13,25,21.91
3895348,Bayer Leverkusen,Exequiel Alejandro Palacios,65.0,66.0,131.0,11,10,21,18.69
3837987,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,60.0,70.0,130.0,12,10,22,18.36
3802983,Paris Saint-Germain,Marcos Aoás Corrêa,68.0,62.0,130.0,9,11,20,28.82
3802752,Paris Saint-Germain,Ander Herrera Agüera,69.0,61.0,130.0,10,11,21,26.75
3802984,Paris Saint-Germain,Thilo Kehrer,66.0,64.0,130.0,9,9,18,17.43
3802904,Paris Saint-Germain,Presnel Kimpembe,70.0,60.0,130.0,10,11,21,21.85
3895153,Bayer Leverkusen,Jonas Hofmann,62.0,68.0,130.0,10,11,21,19.26
3837954,Angers,Batista Mendy,64.0,65.0,129.0,11,11,22,31.93
3837876,Paris Saint-Germain,Marco Verratti,67.0,62.0,129.0,12,13,25,31.31
3813265,Mumbai City,Ahmed Jahouh,62.0,67.0,129.0,12,12,24,30.21
3895309,Bayer Leverkusen,Piero Martín Hincapié Reyna,67.0,62.0,129.0,9,9,18,26.49
3895158,Bayer Leverkusen,Alejandro Grimaldo García,60.0,69.0,129.0,11,10,21,21.22
3895167,Bayer Leverkusen,Edmond Fayçal Tapsoba,68.0,61.0,129.0,10,9,19,26.99
3837938,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,62.0,67.0,129.0,9,9,18,18.72
3813267,Goa,Alberto Noguera Ripoll,61.0,68.0,129.0,13,11,24,25.44
3813286,Mumbai City,Amey Ganesh Ranawade,67.0,62.0,129.0,12,9,21,23.84
3817887,Mumbai City,Serigne Mourtada Fall,66.0,63.0,129.0,14,10,24,30.79
3813310,Kerala Blasters,Marko Lešković,66.0,63.0,129.0,12,11,23,29.25
3813280,Chennaiyin,Vladimir Koman Jr.,65.0,63.0,128.0,10,11,21,33.16
3895194,Bayer Leverkusen,Jeremie Frimpong,59.0,69.0,128.0,10,8,18,16.91
3895302,Bayer Leverkusen,Odilon Kossonou,69.0,59.0,128.0,13,9,22,21.92
3813312,Mumbai City,Lalengmawia Ralte,64.0,64.0,128.0,12,13,25,29.36
3837987,Paris Saint-Germain,Marco Verratti,66.0,62.0,128.0,9,10,19,18.08
3837902,Paris Saint-Germain,Warren Zaire Emery,65.0,63.0,128.0,10,11,21,21.92
3895340,Bayer Leverkusen,Jonathan Tah,68.0,60.0,128.0,11,10,21,22.07
3895250,Bayer Leverkusen,Odilon Kossonou,66.0,62.0,128.0,12,11,23,20.58
3802930,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,58.0,70.0,128.0,11,13,24,21.4
3802904,Paris Saint-Germain,Marcos Aoás Corrêa,68.0,60.0,128.0,10,10,20,21.51
3895086,Bayer Leverkusen,Jonas Hofmann,60.0,68.0,128.0,11,11,22,16.18
3837928,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,58.0,69.0,127.0,13,11,24,19.75
3802907,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,55.0,72.0,127.0,12,11,23,21.6
3802665,Paris Saint-Germain,Ander Herrera Agüera,62.0,65.0,127.0,10,10,20,17.74
3802795,Paris Saint-Germain,Achraf Hakimi Mouh,66.0,61.0,127.0,11,11,22,19.3
3837938,OGC Nice,Youssouf Ndayishimiye,66.0,61.0,127.0,13,12,25,23.48
3895167,Bayer Leverkusen,Granit Xhaka,65.0,62.0,127.0,12,11,23,26.57
3837963,Lorient,Vincent Le Goff,66.0,61.0,127.0,10,10,20,26.02
3837717,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,61.0,66.0,127.0,11,11,22,16.91
3802685,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,56.0,71.0,127.0,11,10,21,19.3
3813271,Goa,Eduardo Bedia Peláez,67.0,60.0,127.0,11,10,21,30.53
3813297,Bengaluru,Bruno Edgar Silva Almeida,67.0,60.0,127.0,12,12,24,27.91
3895182,Bayer Leverkusen,Alejandro Grimaldo García,64.0,63.0,127.0,15,13,28,18.51
3837706,Paris Saint-Germain,Vitor Machado Ferreira,62.0,64.0,126.0,10,13,23,20.0
3802805,Paris Saint-Germain,Marcos Aoás Corrêa,69.0,57.0,126.0,10,9,19,19.91
3802699,Paris Saint-Germain,Idrissa Gana Gueye,66.0,60.0,126.0,11,12,23,22.5
3837987,Paris Saint-Germain,Juan Bernat Velasco,66.0,60.0,126.0,9,11,20,17.8
3838004,Paris Saint-Germain,Vitor Machado Ferreira,62.0,64.0,126.0,9,9,18,17.75
3895320,Bayer Leverkusen,Robert Andrich,65.0,61.0,126.0,14,13,27,29.65
3802793,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,56.0,70.0,126.0,10,10,20,18.03
3837818,Paris Saint-Germain,Neymar da Silva Santos Junior,57.0,69.0,126.0,8,11,19,15.73
3802983,Paris Saint-Germain,Marco Verratti,62.0,64.0,126.0,10,9,19,27.94
3802752,Paris Saint-Germain,Idrissa Gana Gueye,64.0,62.0,126.0,10,10,20,25.93
3895250,Bayer Leverkusen,Florian Wirtz,57.0,69.0,126.0,11,11,22,20.26
3837839,Paris Saint-Germain,Juan Bernat Velasco,66.0,60.0,126.0,12,11,23,19.3
3895139,Bayer Leverkusen,Florian Wirtz,57.0,69.0,126.0,11,10,21,16.09
3895067,Bayer Leverkusen,Florian Wirtz,52.0,74.0,126.0,10,11,21,17.05
3817853,Goa,Aibanbha Kupar Dohling,70.0,56.0,126.0,10,9,19,24.0
3895060,Bayer Leverkusen,Jonas Hofmann,60.0,66.0,126.0,10,12,22,19.27
3837885,Marseille,Valentin Rongier,63.0,63.0,126.0,13,13,26,29.65
3837771,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,53.0,72.0,125.0,10,10,20,19.35
3813276,NorthEast United,Khassa Camara,66.0,59.0,125.0,11,10,21,36.87
3802902,Marseille,Dimitri Payet,57.0,68.0,125.0,12,12,24,27.53
3837747,Paris Saint-Germain,Neymar da Silva Santos Junior,52.0,73.0,125.0,9,11,20,25.61
3837818,Paris Saint-Germain,Fabián Ruiz Peña,63.0,62.0,125.0,9,9,18,15.61
3817888,ATK Mohun Bagan,Liston Colaco,51.0,74.0,125.0,9,11,20,23.81
3895309,Borussia Dortmund,Mats Hummels,62.0,63.0,125.0,11,11,22,28.22
3837963,Lorient,Enzo Le Fée,59.0,66.0,125.0,11,11,22,25.61
3817863,Goa,Eduardo Bedia Peláez,63.0,62.0,125.0,13,12,25,32.13
3895153,Bayer Leverkusen,Odilon Kossonou,65.0,60.0,125.0,11,11,22,18.52
3817853,Goa,Jorge Ortiz Mendoza,50.0,75.0,125.0,11,12,23,23.81
3837844,Paris Saint-Germain,Danilo Luís Hélio Pereira,67.0,58.0,125.0,13,12,25,19.14
3817858,Kerala Blasters,Hormipam Ruivah,60.0,64.0,124.0,10,9,19,28.18
3813303,Goa,Iván Garrido González,68.0,56.0,124.0,9,10,19,29.25
3802839,Paris Saint-Germain,Presnel Kimpembe,67.0,57.0,124.0,11,10,21,18.62
3837859,Paris Saint-Germain,Danilo Luís Hélio Pereira,65.0,59.0,124.0,13,11,24,21.09
3802696,Paris Saint-Germain,Marcos Aoás Corrêa,62.0,62.0,124.0,11,11,22,18.32
3837818,Paris Saint-Germain,Juan Bernat Velasco,63.0,61.0,124.0,10,9,19,15.48
3837747,Paris Saint-Germain,Vitor Machado Ferreira,65.0,59.0,124.0,9,9,18,25.41
3802930,Paris Saint-Germain,Neymar da Silva Santos Junior,54.0,70.0,124.0,11,10,21,20.74
3895320,VfB Stuttgart,Atakan Karazor,65.0,59.0,124.0,12,13,25,27.37
3813313,ATK Mohun Bagan,Carl Gerard McHugh,60.0,64.0,124.0,12,11,23,29.59
3895139,Bayer Leverkusen,Alejandro Grimaldo García,63.0,61.0,124.0,11,9,20,15.84
3817898,Goa,Alberto Noguera Ripoll,64.0,60.0,124.0,14,14,28,29.45
3817879,Hyderabad,Akash Mishra,67.0,57.0,124.0,11,9,20,36.05
3802685,Paris Saint-Germain,Ángel Fabián Di María Hernández,57.0,67.0,124.0,11,13,24,18.84
3802948,Paris Saint-Germain,Neymar da Silva Santos Junior,56.0,68.0,124.0,9,10,19,17.15
3817856,ATK Mohun Bagan,José Luis Espinosa Arroyo,62.0,61.0,123.0,14,11,25,30.07
3837727,OGC Nice,Sofiane Diop,57.0,66.0,123.0,14,12,26,27.58
3837839,Stade de Reims,Azor Matusiwa,66.0,57.0,123.0,14,13,27,28.02
3895113,Bayer Leverkusen,Edmond Fayçal Tapsoba,66.0,57.0,123.0,11,9,20,21.69
3802809,Paris Saint-Germain,Marcos Aoás Corrêa,65.0,58.0,123.0,13,11,24,21.73
3837752,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,53.0,70.0,123.0,10,12,22,19.52
3837747,Paris Saint-Germain,Fabián Ruiz Peña,62.0,61.0,123.0,11,12,23,25.2
3802696,Paris Saint-Germain,Achraf Hakimi Mouh,64.0,59.0,123.0,11,11,22,18.17
3817889,Chennaiyin,Vladimir Koman Jr.,62.0,61.0,123.0,12,12,24,32.8
3803000,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,56.0,67.0,123.0,10,9,19,17.75
3895292,Bayer Leverkusen,Florian Wirtz,56.0,67.0,123.0,12,13,25,19.68
3895202,Bayer Leverkusen,Josip Stanišić,62.0,61.0,123.0,9,11,20,20.57
3895182,Bayer Leverkusen,Florian Wirtz,57.0,66.0,123.0,10,10,20,17.93
3895074,Bayern Munich,Joshua Kimmich,61.0,61.0,122.0,10,10,20,22.39
3802839,Paris Saint-Germain,Neymar da Silva Santos Junior,51.0,71.0,122.0,9,10,19,18.32
3837827,Paris Saint-Germain,Vitor Machado Ferreira,64.0,58.0,122.0,11,10,21,19.24
3802793,Paris Saint-Germain,Ángel Fabián Di María Hernández,52.0,70.0,122.0,9,10,19,17.45
3803000,Paris Saint-Germain,Presnel Kimpembe,66.0,56.0,122.0,9,9,18,17.6
3837963,Paris Saint-Germain,Danilo Luís Hélio Pereira,64.0,58.0,122.0,12,12,24,22.02
3895244,Bayer Leverkusen,Alejandro Grimaldo García,61.0,61.0,122.0,11,10,21,22.68
3895095,Bayer Leverkusen,Jonathan Tah,64.0,58.0,122.0,8,10,18,22.14
3895202,Bayer Leverkusen,Alejandro Grimaldo García,62.0,60.0,122.0,9,8,17,20.4
3837659,Paris Saint-Germain,Vitor Machado Ferreira,60.0,62.0,122.0,9,9,18,20.89
3817853,Goa,Alberto Noguera Ripoll,61.0,61.0,122.0,12,13,25,23.24
3837659,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,57.0,65.0,122.0,9,10,19,20.89
3813267,Goa,Iván Garrido González,62.0,60.0,122.0,12,10,22,24.06
3837650,Paris Saint-Germain,Marcos Aoás Corrêa,62.0,60.0,122.0,9,11,20,19.24
3837680,Paris Saint-Germain,Neymar da Silva Santos Junior,49.0,73.0,122.0,9,9,18,18.46
3817870,Goa,Eduardo Bedia Peláez,59.0,63.0,122.0,12,13,25,28.24
3837928,Paris Saint-Germain,Danilo Luís Hélio Pereira,68.0,53.0,121.0,12,10,22,18.82
3837859,Paris Saint-Germain,El Chadaille Bitshiabu,65.0,56.0,121.0,10,9,19,20.58
3802983,Marseille,Duje Ćaleta-Car,63.0,58.0,121.0,11,9,20,19.84
3837947,Paris Saint-Germain,Achraf Hakimi Mouh,61.0,60.0,121.0,8,10,18,17.21
3802709,Paris Saint-Germain,Marcos Aoás Corrêa,62.0,59.0,121.0,9,12,21,20.37
3895244,Bayer Leverkusen,Florian Wirtz,52.0,69.0,121.0,11,10,21,22.49
3817859,NorthEast United,Hernán Daniel Santana Trujillo,64.0,57.0,121.0,10,13,23,37.35
3813308,Goa,Alberto Noguera Ripoll,60.0,61.0,121.0,12,12,24,27.88
3837918,Rennes,Benjamin Bourigeaud,62.0,59.0,121.0,13,14,27,31.68
3802984,Paris Saint-Germain,Neymar da Silva Santos Junior,53.0,68.0,121.0,7,9,16,16.22
3895220,Bayer Leverkusen,Florian Wirtz,57.0,64.0,121.0,9,10,19,16.9
3895113,Bayer Leverkusen,Jonas Hofmann,58.0,62.0,120.0,11,11,22,21.16
3817889,ATK Mohun Bagan,Pritam Kotal,65.0,55.0,120.0,12,11,23,21.82
3837947,Paris Saint-Germain,Marcos Aoás Corrêa,60.0,60.0,120.0,8,10,18,17.07
3817890,Goa,Princeton Rebello,58.0,62.0,120.0,9,11,20,28.64
3802752,Lyon,Bruno Guimarães Rodriguez Moura,60.0,60.0,120.0,12,10,22,29.2
3837662,Paris Saint-Germain,Neymar da Silva Santos Junior,55.0,65.0,120.0,11,11,22,21.58
3895153,Bayer Leverkusen,Robert Andrich,66.0,54.0,120.0,9,7,16,17.78
3837918,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,55.0,64.0,119.0,10,11,21,19.64
3802805,Paris Saint-Germain,Neymar da Silva Santos Junior,51.0,68.0,119.0,10,10,20,18.8
3837947,Paris Saint-Germain,Vitor Machado Ferreira,60.0,59.0,119.0,9,11,20,16.93
3802809,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,53.0,66.0,119.0,10,12,22,21.02
3802802,Paris Saint-Germain,Nuno Mendes,63.0,56.0,119.0,12,12,24,15.04
3802802,Paris Saint-Germain,Thilo Kehrer,64.0,55.0,119.0,12,12,24,15.04
3837998,Auxerre,Gideon Mensah,60.0,59.0,119.0,9,11,20,29.82
3802907,Lille,Benjamin André,58.0,61.0,119.0,12,12,24,29.68
3817892,ATK Mohun Bagan,José Luis Espinosa Arroyo,62.0,57.0,119.0,14,13,27,27.29
3895250,Bayer Leverkusen,Jonathan Tah,66.0,53.0,119.0,11,9,20,19.13
3895348,Bayer Leverkusen,Jonas Hofmann,57.0,62.0,119.0,12,12,24,16.98
3837954,Paris Saint-Germain,Kylian Mbappé Lottin,50.0,69.0,119.0,10,10,20,14.58
3802904,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,55.0,64.0,119.0,10,11,21,20.0
3837896,Paris Saint-Germain,Marcos Aoás Corrêa,64.0,55.0,119.0,9,8,17,16.5
3895074,Bayer Leverkusen,Edmond Fayçal Tapsoba,61.0,58.0,119.0,10,10,20,22.8
3895067,Bayer Leverkusen,Jonas Hofmann,56.0,63.0,119.0,14,13,27,16.1
3895182,Bayer Leverkusen,Jonathan Tah,66.0,53.0,119.0,10,9,19,17.35
3837650,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,56.0,63.0,119.0,13,10,23,18.77
3813311,Jamshedpur,Ricky Lallawmawma,60.0,58.0,118.0,11,8,19,32.69
3837885,Paris Saint-Germain,Marco Verratti,61.0,57.0,118.0,12,13,25,32.33
3837659,Montpellier,Jordan Ferri,59.0,59.0,118.0,13,15,28,28.99
3802665,Paris Saint-Germain,Kylian Mbappé Lottin,48.0,70.0,118.0,11,10,21,16.48
3895292,Bayer Leverkusen,Odilon Kossonou,64.0,54.0,118.0,13,10,23,18.88
3817869,Bengaluru,Alan Henrique Costa,66.0,52.0,118.0,12,12,24,32.87
3802805,OGC Nice,Dante Bonfim da Costa Santos,61.0,57.0,118.0,11,8,19,25.99
3895340,Bayer Leverkusen,Robert Andrich,61.0,57.0,118.0,11,12,23,20.34
3802676,Paris Saint-Germain,Marcos Aoás Corrêa,59.0,59.0,118.0,11,11,22,16.93
3813286,Mumbai City,Lalengmawia Ralte,62.0,56.0,118.0,11,9,20,21.81
3837998,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,55.0,63.0,118.0,11,9,20,16.62
3895074,Bayer Leverkusen,Florian Wirtz,54.0,64.0,118.0,11,12,23,22.61
3895333,Eintracht Frankfurt,Willian Joel Pacho Tenorio,61.0,57.0,118.0,12,10,22,24.79
3817877,Bengaluru,Banana Yaya,58.0,59.0,117.0,10,10,20,26.35
3837752,Paris Saint-Germain,Achraf Hakimi Mouh,59.0,58.0,117.0,12,11,23,18.57
3837947,Lens,Facundo Axel Medina,60.0,57.0,117.0,12,10,22,29.4
3837827,Paris Saint-Germain,Neymar da Silva Santos Junior,52.0,65.0,117.0,12,12,24,18.45
3838004,Paris Saint-Germain,Juan Bernat Velasco,60.0,57.0,117.0,10,9,19,16.48
3895180,Bayer Leverkusen,Jonas Hofmann,55.0,62.0,117.0,9,11,20,17.13
3817891,Bengaluru,Banana Yaya,61.0,56.0,117.0,13,11,24,27.79
3895302,Werder Bremen,Christian Groß,61.0,56.0,117.0,11,8,19,26.23
3837818,Paris Saint-Germain,Nordi Mukiele Mulere,58.0,59.0,117.0,8,9,17,14.61
3895302,Werder Bremen,Senne Lynen,63.0,54.0,117.0,11,12,23,26.23
3817888,ATK Mohun Bagan,Prabir Das,64.0,53.0,117.0,9,9,18,22.29
3895320,VfB Stuttgart,Enzo Millot,62.0,55.0,117.0,10,8,18,25.83
3837938,OGC Nice,Nicolas Pépé,56.0,61.0,117.0,12,12,24,21.63
3837727,Paris Saint-Germain,Fabián Ruiz Peña,59.0,58.0,117.0,10,10,20,18.57
3802930,Paris Saint-Germain,Presnel Kimpembe,62.0,55.0,117.0,10,11,21,19.57
3802902,Paris Saint-Germain,Presnel Kimpembe,61.0,56.0,117.0,11,9,20,23.88
3802904,Bordeaux,Josuha Guilavogui,57.0,60.0,117.0,13,12,25,27.86
3802683,Paris Saint-Germain,Marcos Aoás Corrêa,61.0,56.0,117.0,12,12,24,23.35
3895220,Bayer Leverkusen,Alejandro Grimaldo García,59.0,58.0,117.0,11,10,21,16.34
3813293,Bengaluru,Bruno Edgar Silva Almeida,61.0,55.0,116.0,14,12,26,23.2
3813309,Hyderabad,Akash Mishra,60.0,56.0,116.0,13,10,23,27.88
3895309,Bayer Leverkusen,Granit Xhaka,61.0,55.0,116.0,11,11,22,23.82
3817888,ATK Mohun Bagan,Subhasish Bose,60.0,56.0,116.0,9,10,19,22.1
